folder,file,original_count,retained_count,reduction_rate,mean_sim_original,mean_sim_filtered,similarity_drop
97926c,E_second.txt,3,3,0.0,0.6198484897613525,0.6198484897613525,0.0
97926c,N_second.txt,2,2,0.0,0.35524046421051025,0.35524046421051025,0.0
97926c,C_second.txt,2,2,0.0,0.3338801860809326,0.3338801860809326,0.0
49807n,E_second.txt,2,2,0.0,0.4207839369773865,0.4207839369773865,0.0
49807n,N_second.txt,2,2,0.0,0.516655445098877,0.516655445098877,0.0
49807n,C_second.txt,2,2,0.0,0.6478497982025146,0.6478497982025146,0.0
95186n,E_second.txt,2,2,0.0,0.7341210842132568,0.7341210842132568,0.0
95186n,N_second.txt,3,3,0.0,0.5654363632202148,0.5654363632202148,0.0
95186n,C_second.txt,2,2,0.0,0.6949923038482666,0.6949923038482666,0.0
129601e,E_second.txt,2,1,0.5,0.9450291395187378,0.0,0.9450291395187378
129601e,N_second.txt,1,1,0.0,,,
129601e,C_second.txt,1,1,0.0,,,
66225n,E_second.txt,3,3,0.0,0.6842717528343201,0.6842717528343201,0.0
66225n,N_second.txt,3,3,0.0,0.4033884108066559,0.4033884108066559,0.0
66225n,C_second.txt,2,2,0.0,0.8279471397399902,0.8279471397399902,0.0
97520e,E_second.txt,3,3,0.0,0.6425737738609314,0.6425737738609314,0.0
97520e,N_second.txt,2,2,0.0,0.11626589298248291,0.11626589298248291,0.0
97520e,C_second.txt,2,2,0.0,0.6853943467140198,0.6853943467140198,0.0
37407n,E_second.txt,2,2,0.0,0.6357175707817078,0.6357175707817078,0.0
37407n,N_second.txt,3,3,0.0,0.39501699805259705,0.39501699805259705,0.0
37407n,C_second.txt,3,3,0.0,0.36648717522621155,0.36648717522621155,0.0
41052n,E_second.txt,3,3,0.0,0.5652092099189758,0.5652092099189758,0.0
41052n,N_second.txt,3,3,0.0,0.4438138008117676,0.4438138008117676,0.0
41052n,C_second.txt,3,3,0.0,0.5182712078094482,0.5182712078094482,0.0
97569e,E_second.txt,2,2,0.0,0.8401036262512207,0.8401036262512207,0.0
97569e,N_second.txt,3,3,0.0,0.22933483123779297,0.22933483123779297,0.0
97569e,C_second.txt,3,3,0.0,0.7802910208702087,0.7802910208702087,0.0
102817c,E_second.txt,3,3,0.0,0.8168692588806152,0.8168692588806152,0.0
102817c,N_second.txt,3,3,0.0,0.85654217004776,0.85654217004776,0.0
102817c,C_second.txt,3,3,0.0,0.7490769028663635,0.7490769028663635,0.0
139409e,E_second.txt,3,3,0.0,0.511228084564209,0.511228084564209,0.0
139409e,N_second.txt,3,3,0.0,0.46639561653137207,0.46639561653137207,0.0
139409e,C_second.txt,2,2,0.0,0.37434202432632446,0.37434202432632446,0.0
57454e,E_second.txt,2,2,0.0,0.6051384210586548,0.6051384210586548,0.0
57454e,N_second.txt,3,3,0.0,0.3141299784183502,0.3141299784183502,0.0
57454e,C_second.txt,2,2,0.0,0.570133626461029,0.570133626461029,0.0
66689c,E_second.txt,1,1,0.0,,,
66689c,N_second.txt,2,2,0.0,0.5728714466094971,0.5728714466094971,0.0
66689c,C_second.txt,2,2,0.0,0.7698055505752563,0.7698055505752563,0.0
123703e,E_second.txt,2,2,0.0,0.6561017036437988,0.6561017036437988,0.0
123703e,N_second.txt,3,3,0.0,0.6848567128181458,0.6848567128181458,0.0
123703e,C_second.txt,3,3,0.0,0.6655803322792053,0.6655803322792053,0.0
34573n,E_second.txt,2,2,0.0,0.26030945777893066,0.26030945777893066,0.0
34573n,N_second.txt,3,3,0.0,0.7891262173652649,0.7891262173652649,0.0
34573n,C_second.txt,3,3,0.0,0.7868183255195618,0.7868183255195618,0.0
133243e,E_second.txt,3,3,0.0,0.6013203263282776,0.6013203263282776,0.0
133243e,N_second.txt,3,3,0.0,0.6229651570320129,0.6229651570320129,0.0
133243e,C_second.txt,3,3,0.0,0.4908088147640228,0.4908088147640228,0.0
40710n,E_second.txt,3,3,0.0,0.6553685665130615,0.6553685665130615,0.0
40710n,N_second.txt,3,3,0.0,0.44970083236694336,0.44970083236694336,0.0
40710n,C_second.txt,3,3,0.0,0.6502156853675842,0.6502156853675842,0.0
114971e,E_second.txt,2,2,0.0,0.4401814937591553,0.4401814937591553,0.0
114971e,N_second.txt,2,2,0.0,0.8173896074295044,0.8173896074295044,0.0
114971e,C_second.txt,2,2,0.0,0.5721092224121094,0.5721092224121094,0.0
80517e,E_second.txt,3,3,0.0,0.5516918301582336,0.5516918301582336,0.0
80517e,N_second.txt,3,3,0.0,0.5108475685119629,0.5108475685119629,0.0
80517e,C_second.txt,2,2,0.0,0.47541284561157227,0.47541284561157227,0.0
30139n,E_second.txt,3,3,0.0,0.47675859928131104,0.47675859928131104,0.0
30139n,N_second.txt,3,3,0.0,0.5388265252113342,0.5388265252113342,0.0
30139n,C_second.txt,2,2,0.0,0.5742539167404175,0.5742539167404175,0.0
54327n,E_second.txt,3,3,0.0,0.7252492308616638,0.7252492308616638,0.0
54327n,N_second.txt,3,3,0.0,0.648644208908081,0.648644208908081,0.0
54327n,C_second.txt,2,2,0.0,0.6819829940795898,0.6819829940795898,0.0
120070n,E_second.txt,3,3,0.0,0.604051411151886,0.604051411151886,0.0
120070n,N_second.txt,3,3,0.0,0.737637460231781,0.737637460231781,0.0
120070n,C_second.txt,3,3,0.0,0.7136937975883484,0.7136937975883484,0.0
63013n,E_second.txt,3,3,0.0,0.6527912020683289,0.6527912020683289,0.0
63013n,N_second.txt,3,3,0.0,0.44475889205932617,0.44475889205932617,0.0
63013n,C_second.txt,3,3,0.0,0.6135352253913879,0.6135352253913879,0.0
144753n,E_second.txt,3,3,0.0,0.47990742325782776,0.47990742325782776,0.0
144753n,N_second.txt,3,3,0.0,0.4250314235687256,0.4250314235687256,0.0
144753n,C_second.txt,3,3,0.0,0.633873462677002,0.633873462677002,0.0
101253c,E_second.txt,2,2,0.0,0.6189398169517517,0.6189398169517517,0.0
101253c,N_second.txt,2,2,0.0,0.8399059772491455,0.8399059772491455,0.0
101253c,C_second.txt,2,2,0.0,0.8749778270721436,0.8749778270721436,0.0
917c,E_second.txt,3,3,0.0,0.6157814860343933,0.6157814860343933,0.0
917c,N_second.txt,3,3,0.0,0.7217547297477722,0.7217547297477722,0.0
917c,C_second.txt,3,3,0.0,0.6821650862693787,0.6821650862693787,0.0
132516n,E_second.txt,3,3,0.0,0.4908841550350189,0.4908841550350189,0.0
132516n,N_second.txt,3,3,0.0,0.4789296090602875,0.4789296090602875,0.0
132516n,C_second.txt,3,3,0.0,0.7776575088500977,0.7776575088500977,0.0
79106e,E_second.txt,3,3,0.0,0.5258622765541077,0.5258622765541077,0.0
79106e,N_second.txt,3,3,0.0,0.6074569821357727,0.6074569821357727,0.0
79106e,C_second.txt,3,3,0.0,0.652882993221283,0.652882993221283,0.0
38477c,E_second.txt,3,3,0.0,0.7655429840087891,0.7655429840087891,0.0
38477c,N_second.txt,3,3,0.0,0.7932732701301575,0.7932732701301575,0.0
38477c,C_second.txt,3,2,0.33333333333333337,0.8424015641212463,0.7918494939804077,0.05055207014083862
53074n,E_second.txt,3,3,0.0,0.5490213632583618,0.5490213632583618,0.0
53074n,N_second.txt,3,3,0.0,0.41311904788017273,0.41311904788017273,0.0
53074n,C_second.txt,3,3,0.0,0.7624632716178894,0.7624632716178894,0.0
76947n,E_second.txt,2,2,0.0,0.5004031658172607,0.5004031658172607,0.0
76947n,N_second.txt,3,3,0.0,0.5973379611968994,0.5973379611968994,0.0
76947n,C_second.txt,2,2,0.0,0.38858485221862793,0.38858485221862793,0.0
82230e,E_second.txt,3,3,0.0,0.7054160237312317,0.7054160237312317,0.0
82230e,N_second.txt,3,3,0.0,0.6345116496086121,0.6345116496086121,0.0
82230e,C_second.txt,2,2,0.0,0.6418801546096802,0.6418801546096802,0.0
138966n,E_second.txt,3,3,0.0,0.3087588846683502,0.3087588846683502,0.0
138966n,N_second.txt,3,3,0.0,0.46150195598602295,0.46150195598602295,0.0
138966n,C_second.txt,4,4,0.0,0.6399273872375488,0.6399273872375488,0.0
40486n,E_second.txt,3,3,0.0,0.38855281472206116,0.38855281472206116,0.0
40486n,N_second.txt,3,3,0.0,0.46699896454811096,0.46699896454811096,0.0
40486n,C_second.txt,3,3,0.0,0.7464332580566406,0.7464332580566406,0.0
21810n,E_second.txt,3,3,0.0,0.4580167829990387,0.4580167829990387,0.0
21810n,N_second.txt,3,3,0.0,0.3307858407497406,0.3307858407497406,0.0
21810n,C_second.txt,2,2,0.0,0.5630693435668945,0.5630693435668945,0.0
77875e,E_second.txt,3,3,0.0,0.7327744364738464,0.7327744364738464,0.0
77875e,N_second.txt,3,3,0.0,0.6835365295410156,0.6835365295410156,0.0
77875e,C_second.txt,2,2,0.0,0.6985424757003784,0.6985424757003784,0.0
104412e,E_second.txt,2,2,0.0,0.589508056640625,0.589508056640625,0.0
104412e,N_second.txt,3,3,0.0,0.6712026596069336,0.6712026596069336,0.0
104412e,C_second.txt,2,2,0.0,0.2083073854446411,0.2083073854446411,0.0
23751e,E_second.txt,3,3,0.0,0.30457445979118347,0.30457445979118347,0.0
23751e,N_second.txt,3,3,0.0,0.359624981880188,0.359624981880188,0.0
23751e,C_second.txt,2,2,0.0,0.8270251750946045,0.8270251750946045,0.0
42388e,E_second.txt,2,2,0.0,0.6309250593185425,0.6309250593185425,0.0
42388e,N_second.txt,3,3,0.0,0.5260695815086365,0.5260695815086365,0.0
42388e,C_second.txt,2,2,0.0,0.43908607959747314,0.43908607959747314,0.0
113668n,E_second.txt,3,3,0.0,0.6579406261444092,0.6579406261444092,0.0
113668n,N_second.txt,3,3,0.0,0.5635344982147217,0.5635344982147217,0.0
113668n,C_second.txt,3,3,0.0,0.5513131022453308,0.5513131022453308,0.0
88605e,E_second.txt,2,2,0.0,0.5599205493927002,0.5599205493927002,0.0
88605e,N_second.txt,3,3,0.0,0.43658897280693054,0.43658897280693054,0.0
88605e,C_second.txt,1,1,0.0,,,
80630e,E_second.txt,2,2,0.0,0.6417440176010132,0.6417440176010132,0.0
80630e,N_second.txt,3,3,0.0,0.4174410402774811,0.4174410402774811,0.0
80630e,C_second.txt,1,1,0.0,,,
125700e,E_second.txt,3,3,0.0,0.7669802308082581,0.7669802308082581,0.0
125700e,N_second.txt,3,3,0.0,0.5641684532165527,0.5641684532165527,0.0
125700e,C_second.txt,2,2,0.0,0.49863767623901367,0.49863767623901367,0.0
70047c,E_second.txt,2,2,0.0,0.7907435894012451,0.7907435894012451,0.0
70047c,N_second.txt,3,3,0.0,0.6503150463104248,0.6503150463104248,0.0
70047c,C_second.txt,2,2,0.0,0.7364398241043091,0.7364398241043091,0.0
140005c,E_second.txt,3,3,0.0,0.6633205413818359,0.6633205413818359,0.0
140005c,N_second.txt,3,3,0.0,0.8668868541717529,0.8668868541717529,0.0
140005c,C_second.txt,3,3,0.0,0.7969961166381836,0.7969961166381836,0.0
71251n,E_second.txt,3,3,0.0,0.5545298457145691,0.5545298457145691,0.0
71251n,N_second.txt,3,3,0.0,0.673507034778595,0.673507034778595,0.0
71251n,C_second.txt,2,2,0.0,0.7575114965438843,0.7575114965438843,0.0
109876n,E_second.txt,3,3,0.0,0.695046603679657,0.695046603679657,0.0
